"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1774467555065024846","Sun Mar 31 16:03:27 +0000 2024","2036","hakim lemes salah hakim ngegas salah sehat sehat buron jakarta ","1774467555065024846","","","in","","25","74","152","https://twitter.com/seutaslara/status/1774467555065024846","1717503984011984896","seutaslara"
"1772275439316435051","Mon Mar 25 14:52:46 +0000 2024","505","Dah lama nih ngga bagi-bagi free wallpaper. Kebetulan akhir pekan kemarin sempet hunting di Jakarta pakai #GalaxyS24Ultra. Jadi silahkan download ya! ️ Photo thread. https://t.co/VzfMN8sxHU","1772275439316435051","https://pbs.twimg.com/media/GJhjHnqbAAA-vBD.jpg","","in","Bandung, Indonesia","3","9","70","https://twitter.com/Madariyanhadi/status/1772275439316435051","69218314","Madariyanhadi"
"1773613014006013984","Fri Mar 29 07:27:49 +0000 2024","9830","tipsnya cuma harus pas lg sepi https://t.co/iMSDtYAC4V","1773613014006013984","https://pbs.twimg.com/amplify_video_thumb/1773612051564527616/img/Se71DPsWLD8DBc2o.jpg","","in","","158","160","1201","https://twitter.com/txtdrjkt/status/1773613014006013984","1252667805947723776","txtdrjkt"
"1774003582473572568","Sat Mar 30 09:19:48 +0000 2024","1228","CARA/TUTORIAL WAR DI APPLEWOOD Based on ticketing Ten in jakarta jadi cmiiw yaa! Untuk gambaran ticketing Baekhyun Lonsdaleite in Jakarta dan konser lain yang dibawa applewood A Thread https://t.co/4DsEKqobW1","1774003582473572568","https://pbs.twimg.com/media/GJ6G2iJb0AAwq8J.jpg","","in","","33","16","326","https://twitter.com/bloomydreamtix_/status/1774003582473572568","1764837489876054016","bloomydreamtix_"
"1773885137350275443","Sat Mar 30 01:29:08 +0000 2024","35","massage hanya jakarta area. O85945441999 #pijatjakarta #pijatjakartapusat https://t.co/QVQpkEYN7M","1773885137350275443","https://pbs.twimg.com/media/GJ4bIMUboAArOEp.jpg","","in","","0","0","57","https://twitter.com/rey_goen/status/1773885137350275443","1692539041785495552","rey_goen"
"1772830302538510360","Wed Mar 27 03:37:36 +0000 2024","2530","manifesting: TDS 3 JAKARTA HARGANYA KYK SMTOWN ","1772830302538510360","","","in","","64","48","818","https://twitter.com/caxysloaffff/status/1772830302538510360","1497537150640070656","caxysloaffff"
"1774632196621656149","Mon Apr 01 02:57:41 +0000 2024","0","Beberapa pasien Lansia yg berobat di RSUD Budhi Asih Jakarta Timur mengeluh krn NeurosambePlus dan Fitbon tdk diresepkan lagi ..... @jokowi @kemenkopmk @PerekonomianRI @BPJSKesehatanRI @KemenkesRI @YLKI_ID @PBIDI @RSUDBudhiAsih @WHOIndonesia","1774632196621656149","","","in","DKI Jakarta, Indonesia","0","0","0","https://twitter.com/infokespro/status/1774632196621656149","98528364","infokespro"
"1773317719292526774","Thu Mar 28 11:54:25 +0000 2024","6883","ditunggu launching di dufan https://t.co/wEwyY1F2WS","1773317719292526774","https://pbs.twimg.com/amplify_video_thumb/1773317585565794304/img/L5OIUx4LxkzJirtz.jpg","","in","","1332","1145","947","https://twitter.com/txtdrjkt/status/1773317719292526774","1252667805947723776","txtdrjkt"
"1773959848511881315","Sat Mar 30 06:26:01 +0000 2024","443","Ketua DPD PSI Jakarta Barat Pemerkosa https://t.co/83dw53KTCm","1773959848511881315","https://pbs.twimg.com/ext_tw_video_thumb/1773959792245248000/pu/img/tttyn8YCNxUtzvvo.jpg","","in","","20","50","290","https://twitter.com/cobeh2022/status/1773959848511881315","1603638553820684289","cobeh2022"
"1774173906196381985","Sun Mar 31 01:16:57 +0000 2024","42","@tempodotco Kejar sekalipun sudah disisi liang kubur.... Bawa balik ke Jakarta RBS... @JambinKejagung https://t.co/vrNKLlU3oF","1774244460144230608","https://pbs.twimg.com/media/GJ9h7wKbQAA-Pfa.jpg","tempodotco","in","Tebet, Indonesia","0","1","11","https://twitter.com/sumpanto/status/1774244460144230608","1605195051084435457","sumpanto"
"1773360661466108006","Thu Mar 28 14:45:03 +0000 2024","4736","Pengadilan Negeri Jakarta Pusat akhirnya memvonis bersalah tujuh mantan anggota Panitia Pemilihan Luar Negeri (PPLN) Kuala Lumpur Malaysia. Mereka terbukti memalsukan daftar pemilih tetap (DPT) Pemilihan Umum 2024. https://t.co/DNGmQszdId","1773360661466108006","https://pbs.twimg.com/ext_tw_video_thumb/1773360488442667008/pu/img/CA2OY4Cv5C0sb1D_.jpg","","in","","84","89","2019","https://twitter.com/EsTeh__28/status/1773360661466108006","1483011583152640000","EsTeh__28"
"1773025887195185532","Wed Mar 27 16:34:47 +0000 2024","246","Hadirilah.. Sidang sengketa Pemilu curang 2024 kamis 28 maret 2024 Pukul 07.00 -selesai Lokasi; area patung kuda monas jakarta pusat. https://t.co/8jqIiSGRSu","1773025887195185532","https://pbs.twimg.com/ext_tw_video_thumb/1773025863552102400/pu/img/U-NOV--3U11Buj5l.jpg","","in","","0","0","89","https://twitter.com/Humairah_922/status/1773025887195185532","1648528556480434177","Humairah_922"
"1773137157798158510","Wed Mar 27 23:56:56 +0000 2024","20","Ketua DPP PSI William Aditya Sarana mengatakan partainya membuka peluang untuk mengusung ketua umumnya Kaesang Pangarep menjadi Calon Gubernur (Cagub) DKI Jakarta dalam Pilkada 2024. | #PSI #PilkadaDKI2024 #KaesangPangarep https://t.co/IcCYpRz0mZ","1773137157798158510","https://pbs.twimg.com/media/GJtyNy7bwAAQWyv.jpg","","in","Jakarta","11","32","0","https://twitter.com/kompascom/status/1773137157798158510","23343960","kompascom"
"1774084080801661198","Sat Mar 30 14:39:40 +0000 2024","158","Kyuhyun's Restart Concert last stop is really Jakarta ^^ https://t.co/TUZRdNQ4L7","1774084080801661198","https://pbs.twimg.com/ext_tw_video_thumb/1774083878913015808/pu/img/NZUcEpjoOQWzK91O.jpg","","in","i don't even know ","8","0","49","https://twitter.com/jadeykyu/status/1774084080801661198","1016344863997026306","jadeykyu"
"1772750528159818155","Tue Mar 26 22:20:36 +0000 2024","1627","Sosok Anthony Norman Ketua PSI Jakarta Barat Diduga Rudapaksa Wanita di Rumahnya Modus Tawaran Kerja https://t.co/qXofIVzY0O","1772750528159818155","","","in","Indonesia","88","197","965","https://twitter.com/geloraco/status/1772750528159818155","3319260420","geloraco"
"1773871185241284779","Sat Mar 30 00:33:42 +0000 2024","56","RT &amp; LIKE are apreciated! 𝐓𝐫𝐞𝐚𝐬𝐮𝐫𝐞 𝐑𝐞𝐥𝐚𝐲 𝐭𝐨𝐮𝐫 𝐑𝐞𝐛𝐨𝐨𝐭 𝐢𝐧 𝐉𝐚𝐤𝐚𝐫𝐭𝐚 Freebies by @ReeStefanni (detail lengkap tentang tempat/waktu info menyusul) (LIMITED QUANTITY) *design sebenarnya tunggu info see u teume #TREASURE_REBOOT_IN_JAKARTA https://t.co/snc6N9opeZ","1773871185241284779","https://pbs.twimg.com/media/GJ4ObmobcAAQ_0f.jpg","","in","","1","3","52","https://twitter.com/ReeStefanni/status/1773871185241284779","1531443557420380160","ReeStefanni"
"1772792355990695972","Wed Mar 27 01:06:49 +0000 2024","95"," Pemprov DKI Jakarta anggarkan 6 3 M pembelian MoGe Listrik untuk kawal Gubenur Apanya yg mo dikawal? Lha wong Heru Budi itu kerjanya cuma tidur doang banjir dimana² cuma minta maaf dan rakyat suruh maklumi! Jokowi dan orang²nya ini tiap hari kerjanya ngajak perang mollo! https://t.co/NjXpcGYbWr","1772792355990695972","https://pbs.twimg.com/ext_tw_video_thumb/1772791658536697856/pu/img/6J-LcKhp2bAyyNVa.jpg","","in","🦉🤍","2","10","51","https://twitter.com/AnKiiim_/status/1772792355990695972","1603276472814567425","AnKiiim_"
"1772222628402487774","Mon Mar 25 11:22:55 +0000 2024","545","Jakarta kalau hujan lebih dari 4 jam lebih kita kewalahan mohon maaf dan harap dimaklumi ~ Heru Budi https://t.co/6uChFWt3sX","1772222628402487774","https://pbs.twimg.com/ext_tw_video_thumb/1772222564674555904/pu/img/MZNoQiVAYqZj4LOQ.jpg","","in","Jakarta Capital Region","34","225","196","https://twitter.com/Mdy_Asmara1701/status/1772222628402487774","1334853481019056128","Mdy_Asmara1701"
"1773646179294699758","Fri Mar 29 09:39:36 +0000 2024","1824","Udah bener kayak DKI Jakarta mau nikah wajib tes kesehatan dan kejiwaan (kedua calon) ️ diberikan sertifikat layak kawin. Tes kesehatan umum termasuk tes darah untuk PMS Asesmen kejiwaan dasar Vaksin TT untuk perempuan KTP Jakarta gratis lainnya bayar. https://t.co/UGMQJmIDE3","1773646179294699758","https://pbs.twimg.com/media/GJ1ByyPaoAAHb2P.jpg","","in","Indonesia","75","43","523","https://twitter.com/mcitraningrum/status/1773646179294699758","69806285","mcitraningrum"
"1774435417007538549","Sun Mar 31 14:14:30 +0000 2024","54","@psi_id dua kasus yang tidak mau ditanggapi PSI 1. Pelecehan kadernya di Jakarta Barat 2. Korupsi Timah","1774440136060829905","","psi_id","in","Padang, Minangkabau","0","4","6","https://twitter.com/ajiiiikk/status/1774440136060829905","516483504","ajiiiikk"
"1773252136379236847","Thu Mar 28 07:33:49 +0000 2024","866","ty track in jakarta semoga promotor yg bawa lebih proper dan jauh lebih baik ","1773252136379236847","","","in","somewhere only we know","51","40","336","https://twitter.com/cestlavieunoia/status/1773252136379236847","394499332","cestlavieunoia"
"1773170024380829901","Thu Mar 28 02:07:32 +0000 2024","5712","LRT Jabodebek bukan programnya @aniesbaswedan tapi judul dan fotonya pake foto Pak Anies. Beritanya tanggal 27 maret 2024. . Media aja mau nyari klik tapi caranya dengan nyalahin anies baswedan. Kesian bener pak. https://t.co/aLTyLg0QKs","1773170024380829901","","","in","New York, NY","74","142","1174","https://twitter.com/AnggaPutraF/status/1773170024380829901","98275340","AnggaPutraF"
"1773617927507284182","Fri Mar 29 07:47:20 +0000 2024","64"," jakarta Barat Whatsaap : 082248297727 Line : neiisiaa https://t.co/vHO9JIL8GK","1773617927507284182","https://pbs.twimg.com/ext_tw_video_thumb/1773617889381433344/pu/img/7TDkMiJDwBywGgDk.jpg","","in","DKI Jakarta, Indonesia","0","6","7","https://twitter.com/TransXia/status/1773617927507284182","1464158397377433600","TransXia"
"1772868538199597297","Wed Mar 27 06:09:32 +0000 2024","191","˚ʚɞ˚ help rt &amp; like ˚ʚɞ˚ TREASURE RELAY TOUR REBOOT IN JAKARTA Freebies by @jyhonie day 2 indonesia Arena GBK Senayan https://t.co/0cmqRxwUi9","1772868538199597297","https://pbs.twimg.com/media/GJp-iW1bAAAt1Y-.jpg","","in","Depok, Indonesia","3","11","174","https://twitter.com/jyhonie/status/1772868538199597297","1469694116992729090","jyhonie"
"1774488289627799967","Sun Mar 31 17:25:51 +0000 2024","27","Dosen Universitas Negeri Jakarta Ubedilah Badrun dan guru besar hukum Universitas Indonesia (UI) Sulistyowati Irianto mewakili 303 guru besar akademisi dan kalangan masyarakat sipil mengirimkan surat amicus curiae terkait sengketa Pilpres 2024 ke MK. https://t.co/bSsdjaknt9","1774488289627799967","","","in","Bandung, Jawa Barat","1","0","4","https://twitter.com/devy_casanofa/status/1774488289627799967","1576577082909691904","devy_casanofa"
"1772975160175259940","Wed Mar 27 13:13:13 +0000 2024","2658","minwon three tweets au caper ke pacar dengan cara centil from Hujan Jakarta dan Kita series https://t.co/8PCsd1CFe6","1772975160175259940","https://pbs.twimg.com/media/GJrfgH_bQAAb2lr.jpg","","in","RPS","9","3","355","https://twitter.com/eijullies/status/1772975160175259940","1539084539527454720","eijullies"
"1773660266401595641","Fri Mar 29 10:35:35 +0000 2024","282","FANCON RIIZE DI JAKARTA OT7 AAMIINNNN!!!","1773660266401595641","","","in","Copi.","15","3","94","https://twitter.com/wonbinsites/status/1773660266401595641","2487238801","wonbinsites"
"1773271334241309051","Thu Mar 28 08:50:06 +0000 2024","750","PSI to nominate Jokowi's son for Jakarta governor - Jakarta - The Jakarta Post #jakpost https://t.co/Y7JyIG9DRx https://t.co/V4wcNBuScK","1773271334241309051","https://pbs.twimg.com/media/GJvs4ZuWEAAU8xN.jpg","","in","Jakarta","3136","538","252","https://twitter.com/jakpost/status/1773271334241309051","68577507","jakpost"
"1773359239957758133","Thu Mar 28 14:39:24 +0000 2024","155","Nambah flyover atau JLNT ga bakalan bikin Jakarta lancar men. https://t.co/RaW9oRRans","1773359239957758133","https://pbs.twimg.com/media/GJw80pWWcAAwJet.jpg","","in","","1","2","62","https://twitter.com/id_curiocity/status/1773359239957758133","1484516879201075208","id_curiocity"
"1774330829570994664","Sun Mar 31 07:00:09 +0000 2024","59","Tinggal beberapa hari lagi mudik.. yang mau isi slot JAKARTA bisa di isi untuk sekarang.. #pijatsensual #massagevitalitas #availJakarta #massagepriajakarta #escortjakarta https://t.co/U12K5U2Nyq","1774330829570994664","https://pbs.twimg.com/ext_tw_video_thumb/1774330619226681344/pu/img/DqAKd6OvcrL9AzLI.jpg","","in","Jakarta Capital Region","0","1","11","https://twitter.com/lintangyusuf35/status/1774330829570994664","1697176758523723776","lintangyusuf35"
"1774130319555506431","Sat Mar 30 17:43:24 +0000 2024","633","Tiket Sleman Terjual Habis Surakarta Sold Out Away Jakarta Surabaya Tiket dibuka . Operator Memberhentikan Liga Seenaknya ","1774130319555506431","","","in","Kabupaten Magelang","10","12","226","https://twitter.com/Dhicry_27/status/1774130319555506431","979908115","Dhicry_27"
"1773596128086208998","Fri Mar 29 06:20:43 +0000 2024","1","[HELP RT - WTS] Yang udah punya THR monggo bisa langsung co phantasy part 3 sealed album nya. READY INA bisa kirim senin/selasa sama 4.4 yaaa terakhir sebelum lebaran dom Jakarta Selatan. https://t.co/zfFlTTdeeT tag : wts lfb theboyz phantasy part 3 sealed album","1773596128086208998","","","in","","0","0","21","https://twitter.com/hellodeobi/status/1773596128086208998","1277209995990364165","hellodeobi"
"1773286026426900585","Thu Mar 28 09:48:29 +0000 2024","231","𝓯𝓻𝓮𝓮𝓫𝓲𝓮𝓼 pocket mirror ngaca mulu?! udah cantik!! FOR TREASURE RELAY TOUR REBOOT IN JAKARTA DAY-2 ‼️ by @/wolfasyaa | @PJW_B00 How to get? Just say 'Hi Asya!' and you'll get it! ️ 30 Juni 2024 INDONESIA ARENA GBK SENAYAN limited quantity. see you teume https://t.co/tAOmzcTHZS","1773286026426900585","https://pbs.twimg.com/media/GJv6PY-aUAAzo_B.jpg","","in","🇮🇩","7","25","185","https://twitter.com/PJW_B00/status/1773286026426900585","1500542016995803138","PJW_B00"
"1773262461241643498","Thu Mar 28 08:14:51 +0000 2024","920","MENIFESTING DJJ FANCON JAKARTA DPT PROMOTOR YG BENER","1773262461241643498","","","in","jungp/johfam","72","26","358","https://twitter.com/sugaringcandyyz/status/1773262461241643498","1704289885560188928","sugaringcandyyz"
"1773358967512588307","Thu Mar 28 14:38:19 +0000 2024","226","Hai teman mutualku! please bantu RT / share ya thank u Open PO Keychain Treasure Bisa custom boygrup lain ya!! Keychain Cutie-Cam ver. Keychain: 22k/each Bisa DP &amp; pelunasan by shopee Jakarta Close 10 April 2024 https://t.co/X94fYTT2Ud","1773358967512588307","https://pbs.twimg.com/media/GJw8lIZWgAAVhQT.jpg","","in","","7","11","231","https://twitter.com/venusshereee/status/1773358967512588307","1646586299447648257","venusshereee"
"1773397002682073124","Thu Mar 28 17:09:28 +0000 2024","71","#REVIEWPENGEMBARA 13. Menyala di Jakarta: Ari ️‍| Rating: ⭐️⭐️⭐️⭐️ https://t.co/qZ2SeHdCKJ","1773397002682073124","https://pbs.twimg.com/media/GJxfJAjakAAUb10.jpg","","in","Jakarta Capital Region","2","4","9","https://twitter.com/namanyahandaru/status/1773397002682073124","1710908094740627456","namanyahandaru"
"1774329544062931072","Sun Mar 31 06:55:03 +0000 2024","14","Available area jakarta In out jakarta luar jakarta Call me 085316617988 #pijatjakarta #pijatsurabaya #pijatbandung #pijatsemarang Area JAKARTA https://t.co/ORESfw96v0","1774329544062931072","https://pbs.twimg.com/media/GJ-vUUca0AADGUw.jpg","","in","","0","0","14","https://twitter.com/TaraTa60452/status/1774329544062931072","1746838748799946752","TaraTa60452"
"1772956766302880116","Wed Mar 27 12:00:07 +0000 2024","5596","[PENGUMUMAN TERUPDATE SEATING MAP] Silahkan cek seating map terupdate kami dan jangan sampai ketinggalan untuk membeli tiket kamu tanggal 02 April nanti! 2024 BAEKHYUN ASIA TOUR [Lonsdaleite] IN JAKARTA 01 JUNI 2024 (SAB) 7PM (WIB) 02 JUNI 2024 (MIN) 7PM (WIB) ICE https://t.co/5SPY8qmoU2","1772956766302880116","https://pbs.twimg.com/media/GJrNqD4boAA8QFp.jpg","","in","","1690","451","2829","https://twitter.com/applewood_kr/status/1772956766302880116","968690272279252992","applewood_kr"
"1773686510363070860","Fri Mar 29 12:19:52 +0000 2024","98","Presiden @jokowi menggelar buka puasa bersama Menteri Kabinet Indonesia Maju di Istana Negara Jakarta Kamis (28/03/2024). Simak liputannya di #LensaKabinet berikut ini yuk! https://t.co/6d86TqhwSz","1773686510363070860","https://pbs.twimg.com/amplify_video_thumb/1773686425600602112/img/O_VdJ9h0lP1TtZNm.jpg","","in","Jakarta","2","20","12","https://twitter.com/setkabgoid/status/1773686510363070860","260686783","setkabgoid"
"1772217847969685514","Mon Mar 25 11:03:55 +0000 2024","15","Js Kebugaran _______BJ_______ _____B__2__B____ Crot bareng Vcs____________________️️️️ Jakarta https://t.co/vgjQF06vYx","1772217847969685514","https://pbs.twimg.com/media/GJguvPlboAAMsj1.jpg","","in","Jakarta Selatan, DKI Jakarta","0","0","20","https://twitter.com/aloifg148/status/1772217847969685514","1696607742054805504","aloifg148"
